traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0771072265134758",7,"0,211833334235804","630,025301774343","0,715241630872091","1,90545034408569",1711578,",,/data/Test/IKV_paper/analyst/algorithms,yaml","632,75976061821","0,827071905136108","0,297518253326416","3,86609618055555","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0780029348403852",7,"0,212044326624348","632,1171489954","0,716372092564901","2,08544898033142",1712273,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,607418775559","0,82512903213501","0,298428058624268","4,41604270833333","0,191074634521672",4470
23797163856,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,078273048299585",7,"0,212121025507882","633,998619278272","0,717398802439372","1,83459186553955",1711794,",,/data/Test/IKV_paper/analyst/algorithms,yaml","635,339374780655","0,830811977386475","0,299100160598755","4,26458854166666","0,191074634521672",4470
23793742446,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0784476340963533",7,"0,211358107443091","633,717611392339","0,719784657160441","1,94689226150513",1712080,",,/data/Test/IKV_paper/analyst/algorithms,yaml","634,753524303436","0,830476045608521","0,29697847366333","3,91676805555555","0,191074634521672",4470
23793479278,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0776661301964409",7,"0,211064891207138","631,424158453941","0,720044453938802","1,97741508483887",1711006,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,489352703095","0,831344366073608","0,296137094497681","4,06784131944444","0,191074634521672",4470
23790057868,8922,4470,"{1579121: 1680, 1842289: 11196, 1315953: 180, 1052785: 210, 263281: 36, 789617: 12, 526449: 78}","0,0776025433541352",7,"0,211952744607691","632,04295984904","0,712873895963033","5,9227180480957",1712008,",,/data/Test/IKV_paper/analyst/algorithms,yaml","633,15106678009","0,823079824447632","0,295951843261719","5,3056361111111","0,191074634521672",4470
,,,,,,,,,,,,,,,,,
AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG
"23795063637,5",8922,4470,,"0,0777931524754276",7,"0,211778016798715","632,160221100648","0,718050092856089","3,42395320892334","1711559,38",,"634,007764697075","0,828292260169983","0,296952185630798","3,98125243055555","0,191074634521672",4470
CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE
"1263376,72805107",0,0,,"0,00014498870654566",Err:502,"0,000328790909135656","0,615119283511829","0,000872080529809412","1,16388909944089","166,512147574865",,"0,538289705689877","0,00112984054719102","0,000626606280860332","0,307801111761533",0,0
