traffic_bytes,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
23503488708,0.11851625133106727,7,0.014479396569544643,742.5775890350342,0.7688662608464559,1.469482660293579,1711560,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.8346571922302,0.911759614944458,0.3110966682434082,5.109900694444436,0.193639394716594,4530
23503488708,0.11801855891715479,7,0.014667864456345178,739.4765782753626,0.7637133200963339,1.4813683032989502,1711270,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,741.3965044021606,0.9075825214385986,0.31061649322509766,2.6801552083333275,0.193639394716594,4530
23503488708,0.11982753238402957,7,0.014471965699269545,745.1856179237366,0.7688644727071127,1.4851651191711426,1710992,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.7223999500275,0.9073290824890137,0.31030893325805664,5.058958333333325,0.193639394716594,4530
23503488708,0.12049718649838312,7,0.014399987709180146,746.7433131138483,0.7694027821222941,1.4838616847991943,1710956,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,747.3298664093018,0.9117612838745117,0.3099193572998047,4.414953819444439,0.193639394716594,4530
23503488708,0.11878132798643412,7,0.014224088849873995,742.7924247980118,0.7663633823394775,1.4824316501617432,1712062,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.9555330276489,0.909677267074585,0.30997514724731445,4.41678194444444,0.193639394716594,4530
23503488708,0.11938835018210942,7,0.014626703567589092,744.3190940618515,0.7662699222564697,1.5162034034729004,1711203,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.1595151424408,0.9088828563690186,0.31015920639038086,3.0275697916666604,0.193639394716594,4530
23503488708,0.11791802619199211,7,0.01460534084185333,738.463639219602,0.765538732210795,1.487668514251709,1711604,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,740.727842092514,0.9084310531616211,0.31063151359558105,5.304940277777771,0.193639394716594,4530
23503488708,0.11998153855175765,7,0.01403043270111084,743.022050857544,0.767733653386434,1.48295259475708,1711831,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.4159667491913,0.911074161529541,0.3096351623535156,3.3238388888888832,0.193639394716594,4530
23503488708,0.11837039790586257,7,0.014121718280362768,741.0498183170954,0.7640430529912313,1.5001170635223389,1711953,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,742.1500158309937,0.9068138599395752,0.3111245632171631,5.008272916666659,0.193639394716594,4530
23503488708,0.11954274855750005,7,0.014601947034957919,743.5100233157476,0.7663737932840983,1.4803543090820312,1711981,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.9834034442902,0.9078514575958252,0.31032681465148926,3.9167111111111086,0.193639394716594,4530
23503488708,0.11796955383865382,7,0.014519582047367727,739.4655643701553,0.7635323603947958,1.4815442562103271,1711678,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,741.7377078533173,0.90757155418396,0.3099172115325928,3.670145138888884,0.193639394716594,4530
23503488708,0.11737141838459973,7,0.015007354986851842,738.3656850258509,0.7627062797546387,1.4919135570526123,1711805,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,740.523273229599,0.9053900241851807,0.3104867935180664,3.968255902777774,0.193639394716594,4530
23503488708,0.1194247864407943,7,0.014482756482054856,744.4519297281901,0.7657756805419922,1.473487377166748,1711829,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.4654603004456,0.9080226421356201,0.3097188472747803,3.671464930555551,0.193639394716594,4530
23503488708,0.11928343608583607,7,0.014198577640861866,742.1565984884897,0.7651147445042928,1.489741563796997,1711341,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.1430385112762,0.909273624420166,0.3109591007232666,4.0174302083333275,0.193639394716594,4530
23503488708,0.11972022282814353,7,0.01451492135887904,744.847413857778,0.766464908917745,1.481656789779663,1711779,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.8473942279816,0.9089877605438232,0.31177759170532227,4.6101795138888795,0.193639394716594,4530
23503488708,0.11939491829546556,7,0.014399417346676454,743.7306731144587,0.7658074299494425,1.482187271118164,1711420,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.7527468204498,0.9079973697662354,0.31046080589294434,3.373807986111107,0.193639394716594,4530
23503488708,0.1194156870764125,7,0.014439788401521594,744.2553548415502,0.7657443284988403,1.484208345413208,1711242,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.587495803833,0.9086487293243408,0.31104612350463867,4.01778194444444,0.193639394716594,4530
23503488708,0.12032338615389979,7,0.014448983779806175,745.7471247116724,0.7647585074106852,1.4882259368896484,1711159,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,747.0573143959045,0.9066152572631836,0.31018662452697754,2.9761312499999955,0.193639394716594,4530
23503488708,0.11911634199694116,7,0.014122289853380215,741.3196539481481,0.7653510173161825,1.4799962043762207,1711886,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,744.5285675525665,0.9060187339782715,0.30985307693481445,4.018536805555552,0.193639394716594,4530
23503488708,0.11945328687691305,7,0.01403168984596303,745.3202989896139,0.7658697366714478,1.4833588600158691,1712148,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,747.047826051712,0.9067642688751221,0.309326171875,3.6199204861111056,0.193639394716594,4530
23503488708,0.11958348259418268,7,0.014463956571835818,743.5197747945786,0.7665723562240601,1.4834880828857422,1711519,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,745.7821295261383,0.9123156070709229,0.3107028007507324,4.36464652777777,0.193639394716594,4530
23503488708,0.11868729828473772,7,0.01433580226982403,740.3363046646118,0.7628431717554728,1.4847900867462158,1711776,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,741.812332868576,0.905648946762085,0.3101615905761719,3.721746180555551,0.193639394716594,4530
23503488708,0.11984012346079635,7,0.014557849071410054,745.1982576847076,0.7654480536778768,1.4825925827026367,1711753,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.6625490188599,0.9090790748596191,0.3096494674682617,3.7223899305555506,0.193639394716594,4530
23503488708,0.11802492077771236,7,0.014788472994537017,738.9982136090597,0.7643483479817709,1.4811046123504639,1711958,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,740.9937331676483,0.9075098037719727,0.3097727298736572,3.273101388888884,0.193639394716594,4530
23503488708,0.11857613844068704,7,0.013956357627514971,740.3872572580973,0.7650387287139893,1.4834058284759521,1710503,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,741.9773201942444,0.906825065612793,0.3099040985107422,3.9671982638888843,0.193639394716594,4530
23503488708,0.11992970235374037,7,0.013809402310032455,745.3852180639902,0.767595648765564,1.4715795516967773,1710435,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,748.5511693954468,0.9119126796722412,0.31000828742980957,3.026844444444441,0.193639394716594,4530
23503488708,0.11778713300179586,7,0.014617582978002284,737.953349073728,0.7682881355285645,1.482027292251587,1711973,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,742.0596163272858,0.9076347351074219,0.3106048107147217,4.6610649305555505,0.193639394716594,4530
23503488708,0.12012104556103496,7,0.014728223619608426,745.3143643935522,0.765846848487854,1.4835600852966309,1710970,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.4671759605408,0.9100284576416016,0.31105995178222656,5.009144097222218,0.193639394716594,4530
23503488708,0.11800731028460971,7,0.01453224117919046,739.5327451229095,0.7631545861562093,1.4846367835998535,1711159,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,741.2627010345459,0.907212495803833,0.31050729751586914,4.609570486111107,0.193639394716594,4530
23503488708,0.1195316088588891,7,0.01444602238947719,744.4943853616714,0.7659033139546713,1.4810266494750977,1711578,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.5110170841217,0.9080569744110107,0.3101496696472168,4.366102777777771,0.193639394716594,4530
23503488708,0.11907209742868018,7,0.014101944432879652,743.1966359217962,0.7629518508911133,1.482104778289795,1711938,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,743.9548828601837,0.9088170528411865,0.3104429244995117,4.416714583333327,0.193639394716594,4530
23503488708,0.11967881725337973,7,0.014136818228967932,744.5209134022394,0.7657322883605957,1.4842607975006104,1711217,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,746.5784966945648,0.9085237979888916,0.3092672824859619,3.0276840277777732,0.193639394716594,4530
23503488708,0.11934651771877862,7,0.0145671326593058,745.4999803702036,0.767625093460083,1.4973547458648682,1712135,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/IKV_paper/analyst/algorithms.yaml,747.294741153717,0.9097743034362793,0.31131577491760254,4.313918055555549,0.193639394716594,4530
