traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0786014125771719",4,"0,166244896820613","31,403006029129","0,147483491897583","4,44720435142517",1117493,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,2945561408997","0,181808710098267","0,0417110919952393","6,67E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0813416330781702",4,"0,159911722796304","30,0121917486191","0,147735238075256","4,03947997093201",1118296,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3855857849121","0,181712627410889","0,0416040420532227","6,40E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0778888823234872",4,"0,162566438743046","32,0753999710083","0,147856020927429","5,25203132629395",1117756,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3191277980804","0,181984901428223","0,0416347980499268","7,13E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0789890854326013",4,"0,160814369576318","33,91448366642","0,148050618171692","7,71796083450317",1118217,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4700748920441","0,183995962142944","0,041377067565918","6,27E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0785426894279376",4,"0,165327692883355","31,6242182254791","0,147660160064697","4,8311140537262",1117635,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3978576660156","0,183292865753174","0,0417866706848145","6,60E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,077877541437541",4,"0,158890580279487","30,0203899621964","0,148538279533386","4,39757442474365",1118339,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3260612487793","0,182510614395142","0,0415401458740234","6,80E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0799776394073277",4,"0,160448148420879","31,1757690429688","0,147800302505493","2,58227038383484",1117964,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,3801290988922","0,181716918945313","0,04184889793396","6,93E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0788643676940709",4,"0,165590092965535","30,8947554111481","0,149114680290222","0,944401264190674",1117494,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4063217639923","0,182446241378784","0,0420877933502197","6,60E-05","0,277227722772277",280
736961930,530,280,"{1052785: 540, 526449: 110, 789617: 130, 263281: 30}","0,0792116913076949",4,"0,160828729186739","31,9683291435242","0,147754740715027","3,11044144630432",1118059,",,/data/Test/WZL_N35/analyst/algorithms,yaml","34,4084496498108","0,182152986526489","0,0416543483734131","6,40E-05","0,277227722772277",280
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG,AVG
736961930,530,280,,"0,077775450719546",4,"0,163166333471026","32,099659763813","0,148196426391602","6,3010303735733","1117855,92",,"34,409413599968","0,182275333404541","0,0418653297424316","6,59E-05","0,277227722772277",280
CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE,CONFIDENCE
Err:502,Err:502,Err:502,0,"0,000510899839358304",Err:502,"0,00163997206159875","0,451434505142833","0,000278661232432065","1,26511171999884","175,573437772645",,"0,0436724907635466","0,000399655468028896","0,000117480689121222","1,00190329216366E-06",Err:502,Err:502
