traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,accuracy,offloaded_pct,op_offload_count
0,0,0,{},"0,00351357460021973",2,-1,"0,251873016357422","0,00345540046691895","0,098548173904419",366390,",,/data/Test/06dic/analyst/algorithms,yaml","0,252131938934326",0,0,0
0,0,0,{},"0,00351810455322266",2,-1,"0,253100156784058","0,00342941284179688","0,098773717880249",366425,",,/data/Test/06dic/analyst/algorithms,yaml","0,253339052200317",0,0,0
0,0,0,{},"0,00351047515869141",2,-1,"0,254444599151611","0,00345444679260254","0,0988230705261231",366477,",,/data/Test/06dic/analyst/algorithms,yaml","0,254691123962402",0,0,0
0,0,0,{},"0,00351333618164063",2,-1,"0,253525733947754","0,00357818603515625","0,0985209941864014",366512,",,/data/Test/06dic/analyst/algorithms,yaml","0,253758668899536",0,0,0
0,0,0,{},"0,00348472595214844",2,-1,"0,252969741821289","0,00355100631713867","0,0986475944519043",366539,",,/data/Test/06dic/analyst/algorithms,yaml","0,253204822540283",0,0,0
0,0,0,{},"0,00348210334777832",2,-1,"0,253267288208008","0,00359988212585449","0,0979046821594238",366477,",,/data/Test/06dic/analyst/algorithms,yaml","0,253507375717163",0,0,0
0,0,0,{},"0,00353908538818359",2,-1,"0,252306461334229","0,00354242324829102","0,097658634185791",366472,",,/data/Test/06dic/analyst/algorithms,yaml","0,252540111541748",0,0,0
0,0,0,{},"0,00365710258483887",2,-1,"0,253638982772827","0,00348258018493652","0,097998857498169",366454,",,/data/Test/06dic/analyst/algorithms,yaml","0,253893613815308",0,0,0
0,0,0,{},"0,0035252571105957",2,-1,"0,252299547195435","0,00348830223083496","0,0979900360107422",366306,",,/data/Test/06dic/analyst/algorithms,yaml","0,252538919448853",0,0,0
0,0,0,{},"0,00350737571716309",2,-1,"0,251273155212402","0,00354528427124023","0,0976409912109375",366508,",,/data/Test/06dic/analyst/algorithms,yaml","0,251528978347778",0,0,0
0,0,0,{},"0,00351762771606445",2,-1,"0,250924825668335","0,00345206260681152","0,0981347560882568",366501,",,/data/Test/06dic/analyst/algorithms,yaml","0,251143932342529",0,0,0
0,0,0,{},"0,00351905822753906",2,-1,"0,255042791366577","0,00357270240783691","0,100208759307861",366455,",,/data/Test/06dic/analyst/algorithms,yaml","0,255278825759888",0,0,0
0,0,0,{},"0,00351428985595703",2,-1,"0,252448081970215","0,00346279144287109","0,0988373756408691",366468,",,/data/Test/06dic/analyst/algorithms,yaml","0,252692222595215",0,0,0
0,0,0,{},"0,00350594520568848",2,-1,"0,251125574111939","0,00355768203735352","0,0983672142028809",366497,",,/data/Test/06dic/analyst/algorithms,yaml","0,251385688781738",0,0,0
0,0,0,{},"0,00355124473571777",2,-1,"0,253531694412231","0,00352311134338379","0,0979325771331787",366415,",,/data/Test/06dic/analyst/algorithms,yaml","0,253748178482056",0,0,0
0,0,0,{},"0,00348210334777832",2,-1,"0,254198789596558","0,00346636772155762","0,098827600479126",366434,",,/data/Test/06dic/analyst/algorithms,yaml","0,25437331199646",0,0,0
0,0,0,{},"0,00351715087890625",2,-1,"0,254717588424683","0,00356698036193848","0,0994610786437988",366536,",,/data/Test/06dic/analyst/algorithms,yaml","0,254975557327271",0,0,0
0,0,0,{},"0,00348043441772461",2,-1,"0,252894401550293","0,00356602668762207","0,0975916385650635",366472,",,/data/Test/06dic/analyst/algorithms,yaml","0,253149747848511",0,0,0
0,0,0,{},"0,00348114967346191",2,-1,"0,250598192214966","0,00360989570617676","0,097597599029541",366441,",,/data/Test/06dic/analyst/algorithms,yaml","0,250833034515381",0,0,0
0,0,0,{},"0,0035250186920166",2,-1,"0,251030206680298","0,00362515449523926","0,0988819599151611",366506,",,/data/Test/06dic/analyst/algorithms,yaml","0,251253604888916",0,0,0
0,0,0,{},"0,00351047515869141",2,-1,"0,254009008407593","0,00349283218383789","0,0982558727264404",366452,",,/data/Test/06dic/analyst/algorithms,yaml","0,25420355796814",0,0,0
,,,,,,,,,,,,,,,
,,,,"3,51361751556397",,,,,,,,,,,
,,,,"0,0128846075920221",,,,,,,,,,,
