traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,accuracy,offloaded_pct,op_offload_count
0,0,0,{},"0,00346136093139648",2,-1,"0,251377582550049","0,00335001945495605","0,0987653732299805",366468,",,/data/Test/00add/analyst/algorithms,yaml","0,25164794921875",0,0,0
0,0,0,{},"0,00345373153686523",2,-1,"0,250065803527832","0,00338912010192871","0,0977442264556885",366463,",,/data/Test/00add/analyst/algorithms,yaml","0,250303745269775",0,0,0
0,0,0,{},"0,0035250186920166",2,-1,"0,248265027999878","0,00344467163085938","0,0980226993560791",366338,",,/data/Test/00add/analyst/algorithms,yaml","0,248489618301392",0,0,0
0,0,0,{},"0,00349879264831543",2,-1,"0,246500730514526","0,00348281860351563","0,0979282855987549",366351,",,/data/Test/00add/analyst/algorithms,yaml","0,246756792068481",0,0,0
0,0,0,{},"0,00346684455871582",2,-1,"0,249508380889893","0,00344276428222656","0,0986583232879639",366468,",,/data/Test/00add/analyst/algorithms,yaml","0,249765634536743",0,0,0
0,0,0,{},"0,00345444679260254",2,-1,"0,248963832855225","0,00338935852050781","0,0978043079376221",366380,",,/data/Test/00add/analyst/algorithms,yaml","0,249211549758911",0,0,0
0,0,0,{},"0,00354361534118652",2,-1,"0,249430894851685","0,00348448753356934","0,0975110530853272",366411,",,/data/Test/00add/analyst/algorithms,yaml","0,249671459197998",0,0,0
0,0,0,{},"0,00349903106689453",2,-1,"0,248019218444824","0,00338220596313477","0,0979506969451904",366506,",,/data/Test/00add/analyst/algorithms,yaml","0,248198986053467",0,0,0
0,0,0,{},"0,00353670120239258",2,-1,"0,24663257598877","0,00349903106689453","0,0981669425964356",366456,",,/data/Test/00add/analyst/algorithms,yaml","0,246899127960205",0,0,0
0,0,0,{},"0,00350022315979004",2,-1,"0,249985218048096","0,00347423553466797","0,0987281799316406",366245,",,/data/Test/00add/analyst/algorithms,yaml","0,250198602676392",0,0,0
0,0,0,{},"0,0034945011138916",2,-1,"0,24823260307312","0,00339055061340332","0,0989964008331299",366509,",,/data/Test/00add/analyst/algorithms,yaml","0,248466968536377",0,0,0
0,0,0,{},"0,00346517562866211",2,-1,"0,248257398605347","0,00340771675109863","0,0983023643493652",366418,",,/data/Test/00add/analyst/algorithms,yaml","0,248490571975708",0,0,0
0,0,0,{},"0,0034949779510498",2,-1,"0,249800205230713","0,00329804420471191","0,0979385375976563",366472,",,/data/Test/00add/analyst/algorithms,yaml","0,250054121017456",0,0,0
0,0,0,{},"0,00352644920349121",2,-1,"0,24760890007019","0,00339531898498535","0,0976345539093018",366445,",,/data/Test/00add/analyst/algorithms,yaml","0,24783730506897",0,0,0
0,0,0,{},"0,00346159934997559",2,-1,"0,248188018798828","0,00335216522216797","0,09773850440979",366558,",,/data/Test/00add/analyst/algorithms,yaml","0,24839448928833",0,0,0
0,0,0,{},"0,00349116325378418",2,-1,"0,246977806091309","0,00331759452819824","0,0980699062347412",366395,",,/data/Test/00add/analyst/algorithms,yaml","0,247174739837646",0,0,0
0,0,0,{},"0,00350427627563477",2,-1,"0,248356580734253","0,00339198112487793","0,0989129543304443",366444,",,/data/Test/00add/analyst/algorithms,yaml","0,248624563217163",0,0,0
0,0,0,{},"0,00349330902099609",2,-1,"0,249345064163208","0,00343418121337891","0,0975372791290283",366423,",,/data/Test/00add/analyst/algorithms,yaml","0,249549150466919",0,0,0
0,0,0,{},"0,00344705581665039",2,-1,"0,249332427978516","0,00335407257080078","0,0977118015289307",366497,",,/data/Test/00add/analyst/algorithms,yaml","0,249568462371826",0,0,0
0,0,0,{},"0,00346755981445313",2,-1,"0,249140024185181","0,00346040725708008","0,0981934070587158",366449,",,/data/Test/00add/analyst/algorithms,yaml","0,24937915802002",0,0,0
0,0,0,{},"0,00346279144287109",2,-1,"0,249502182006836","0,00339126586914063","0,0983338356018066",366444,",,/data/Test/00add/analyst/algorithms,yaml","0,249759912490845",0,0,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,"3,48984718322754",,,,,,,,,,,
,,,,"0,0134689992733773",,,,,,,,,,,
