traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,accuracy,offloaded_pct,op_offload_count
526562,1,1,{263281: 2},-1,2,"0,00397872924804688","0,251010894775391","0,00332999229431152","0,0996451377868652",366564,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,251255035400391",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00399279594421387","0,248416900634766","0,00342249870300293","0,0985245704650879",366305,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,24866247177124",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00399184226989746","0,24850344657898","0,0033872127532959","0,0982162952423096",366414,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,24873423576355",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00395941734313965","0,248543739318848","0,00337958335876465","0,0980534553527832",366462,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,248781442642212",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00406885147094727","0,248572111129761","0,00350856781005859","0,0975363254547119",366458,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,248817205429077",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00411486625671387","0,251373767852783","0,00338506698608398","0,0988724231719971",366413,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,251648902893066",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00398778915405273","0,249974012374878","0,00339078903198242","0,0978705883026123",366430,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,250214815139771",0,1,1
526562,1,1,{263281: 2},-1,2,"0,0039818286895752","0,250818967819214","0,00344347953796387","0,097912073135376",366489,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,251066446304321",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00396895408630371","0,250354290008545","0,00339412689208984","0,097886323928833",366515,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,250588655471802",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00404763221740723","0,249323606491089","0,00338363647460938","0,0986499786376953",366433,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,249531745910645",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00401043891906738","0,249571323394775","0,00331616401672363","0,0980055332183838",366456,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,249780893325806",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00400209426879883","0,250406742095947","0,00346827507019043","0,0984396934509277",366514,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,25064754486084",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00402355194091797","0,248946666717529","0,00349569320678711","0,0982341766357422",366402,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,249183893203735",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00400352478027344","0,251008749008179","0,0034174919128418","0,098459005355835",366548,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,2512526512146",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00403261184692383","0,250391006469727","0,00348448753356934","0,0988321304321289",366541,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,250645637512207",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00408673286437988","0,250226497650147","0,0034477710723877","0,0987670421600342",366470,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,250481605529785",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00402474403381348","0,24836802482605","0,00340509414672852","0,0986480712890625",366570,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,248600482940674",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00398015975952148","0,248862028121948","0,00339078903198242","0,098189115524292",366371,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,249111413955688",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00395512580871582","0,247782945632935","0,00339365005493164","0,0984742641448975",366532,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,248026132583618",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00407624244689941","0,249243021011353","0,00334763526916504","0,098003625869751",366562,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,249453544616699",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00397253036499023","0,248394012451172","0,00336098670959473","0,0979046821594238",366327,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,248582601547241",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00406765937805176","0,25090503692627","0,00345206260681152","0,0983524322509766",366585,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,25113844871521",0,1,1
526562,1,1,{263281: 2},-1,2,"0,00401425361633301","0,254945755004883","0,00326204299926758","0,101793050765991",366477,",,/data/Test/04sqrt/analyst/algorithms,yaml","0,255125522613525",0,1,1
,,,,,,,,,,,,,,,
,,,,,,"4,02775287628174",,,,,,,,,
,,,,,,"0,036209361540013",,,,,,,,,
