traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,accuracy,offloaded_pct,op_offload_count
789843,2,1,{263281: 3},-1,2,"0,00459027290344238","0,250911712646484","0,00347328186035156","0,0984499454498291",366510,",,/data/Test/02div/analyst/algorithms,yaml","0,251143932342529",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00457620620727539","0,250365734100342","0,00336670875549316","0,0976798534393311",366451,",,/data/Test/02div/analyst/algorithms,yaml","0,250618934631348",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00481963157653809","0,253218650817871","0,00329136848449707","0,0986447334289551",366470,",,/data/Test/02div/analyst/algorithms,yaml","0,253438234329224",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00472784042358398","0,250457525253296","0,00371289253234863","0,0976097583770752",366387,",,/data/Test/02div/analyst/algorithms,yaml","0,250696897506714",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458312034606934","0,249409437179565","0,00329303741455078","0,0983946323394775",366556,",,/data/Test/02div/analyst/algorithms,yaml","0,249631881713867",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458788871765137","0,254278182983398","0,00325846672058105","0,104047536849976",366385,",,/data/Test/02div/analyst/algorithms,yaml","0,254485845565796",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00459003448486328","0,248873233795166","0,00341653823852539","0,0976614952087402",366360,",,/data/Test/02div/analyst/algorithms,yaml","0,249100208282471",0,1,1
789843,2,1,{263281: 3},-1,2,"0,0046231746673584","0,247313261032105","0,00330734252929688","0,0975308418273926",366298,",,/data/Test/02div/analyst/algorithms,yaml","0,247556447982788",0,1,1
789843,2,1,{263281: 3},-1,2,"0,0047762393951416","0,248711585998535","0,00345611572265625","0,0977017879486084",366459,",,/data/Test/02div/analyst/algorithms,yaml","0,248904705047607",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458526611328125","0,248378276824951","0,00342035293579102","0,0976409912109375",366464,",,/data/Test/02div/analyst/algorithms,yaml","0,248626708984375",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00460100173950195","0,250526189804077","0,00335264205932617","0,0979442596435547",366394,",,/data/Test/02div/analyst/algorithms,yaml","0,250738382339478",0,1,1
789843,2,1,{263281: 3},-1,2,"0,00458741188049316","0,248088598251343","0,00345373153686523","0,0978796482086182",366381,",,/data/Test/02div/analyst/algorithms,yaml","0,248337507247925",0,1,1
