traffic_bytes,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
1392266070,0.1943562314130258,1,0.06998284682631492,46.86836485862732,0.03842568397521973,0.038378000259399414,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.73810815811157,0.04354524612426758,0.004181623458862305,0.0006680000000000003,0.31683168316831684,320
1392266070,0.18996859737064528,1,0.07936932519078255,44.62043709754944,0.03820672035217285,0.03845953941345215,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.758246660232544,0.04381823539733887,0.004171133041381836,0.0006746666666666668,0.31683168316831684,320
1392266070,0.1848009213157322,1,0.07770517915487289,44.143064165115355,0.038023185729980466,0.038185834884643555,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.489848136901855,0.04410433769226074,0.004206657409667969,0.0006760000000000003,0.31683168316831684,320
1392266070,0.19237719445988752,1,0.07229259461164475,43.410429096221925,0.0385150671005249,0.03823590278625488,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.79485368728638,0.04372739791870117,0.004186153411865234,0.0006673333333333336,0.31683168316831684,320
1392266070,0.19437042768450752,1,0.07204918190836906,45.51331958770752,0.03826701641082764,0.038416147232055664,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.76309847831726,0.04393172264099121,0.004194736480712891,0.0006733333333333338,0.31683168316831684,320
1392266070,0.18959955305292986,1,0.06724606081843376,43.73590450286865,0.038303279876708986,0.0383296012878418,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.471014738082886,0.043863773345947266,0.004193305969238281,0.0006686666666666669,0.31683168316831684,320
1392266070,0.19303734786268595,1,0.07372521311044693,44.71967527866364,0.03853127956390381,0.03839921951293945,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.74244141578674,0.0434880256652832,0.004234790802001953,0.0006686666666666669,0.31683168316831684,320
1392266070,0.18642768825309863,1,0.06888215392827987,45.04994406700134,0.03833169937133789,0.03822040557861328,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.53421902656555,0.043790340423583984,0.0041429996490478516,0.0006720000000000003,0.31683168316831684,320
1392266070,0.18536562954170116,1,0.06604272201657295,43.189498925209044,0.03819615840911865,0.03814291954040527,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.422791481018066,0.04500412940979004,0.004235982894897461,0.0006686666666666669,0.31683168316831684,320
1392266070,0.18994714695474377,1,0.07022008076310157,43.142676663398746,0.03835387229919433,0.038227081298828125,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.54224872589111,0.04365229606628418,0.004165172576904297,0.0006740000000000003,0.31683168316831684,320
1392266070,0.1882172854050346,1,0.07001417279243469,42.59929130077362,0.038357090950012204,0.038094520568847656,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.51841163635254,0.04368734359741211,0.004191160202026367,0.0006746666666666672,0.31683168316831684,320
1392266070,0.1874990134999372,1,0.06568312421441078,42.536188411712644,0.0382493257522583,0.03813457489013672,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.577478885650635,0.04353451728820801,0.004152536392211914,0.0006653333333333335,0.31683168316831684,320
1392266070,0.19275101993394936,1,0.06653461679816246,43.0877326965332,0.03847932815551758,0.03805375099182129,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.50381875038147,0.04375004768371582,0.004181385040283203,0.0006620000000000004,0.31683168316831684,320
1392266070,0.1907932378243709,1,0.0721647433936596,44.6185302734375,0.03828837871551514,0.03801274299621582,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.482237339019775,0.04417085647583008,0.004209756851196289,0.0006760000000000002,0.31683168316831684,320
1392266070,0.191462720995364,1,0.07540276572108269,45.36112539768219,0.03835132122039795,0.03807640075683594,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.666404724121094,0.04379725456237793,0.004187107086181641,0.0006673333333333336,0.31683168316831684,320
1392266070,0.19323932226153387,1,0.06949031129479408,44.54148004055023,0.03818693161010742,0.03806114196777344,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.604995250701904,0.04375648498535156,0.004198789596557617,0.0006713333333333336,0.31683168316831684,320
1392266070,0.19124344777369845,1,0.06882124617695809,44.86370322704315,0.0386164665222168,0.038492441177368164,262308,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/WZL_N35/analyst/algorithms.yaml,47.71272587776184,0.04390740394592285,0.004204988479614258,0.0006733333333333335,0.31683168316831684,320
