traffic_bytes,ciphers_up,ciphers_down,cipher_size,op_local,levels,op_offload,benchmarking_clients,client_agg,keygen,keygen_size,sample,benchmarking,proxy_agg,server_agg,accuracy,offloaded_pct,op_offload_count
3684578,1,1,{1842289: 2},-1,7,0.023490428924560547,1.5625417232513428,0.01832437515258789,1.4716739654541016,1712209,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5628290176391602,0.017386436462402344,0.006520748138427734,0.0,1.0,1
0,0,0,{},0.06262755393981934,7,-1,1.5955748558044434,0.016750097274780273,1.4739539623260498,1711241,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5958528518676758,0.017377614974975586,0.007081747055053711,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.8835067749023438e-05,1.5666637420654297,0.016753435134887695,1.474374532699585,1711218,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5669445991516113,0.016736268997192383,0.006713390350341797,0.0,1.0,1
0,0,0,{},0.0011532306671142578,7,-1,1.5396385192871094,0.01628875732421875,1.4700236320495605,1712011,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5399091243743896,0.016274690628051758,0.006521701812744141,0.0,0.0,0
0,0,0,{},0.018451929092407227,7,-1,1.5590157508850098,0.016234397888183594,1.470630168914795,1711631,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5592970848083496,0.01683783531188965,0.006558418273925781,0.0,0.0,0
0,0,0,{},0.04176926612854004,7,-1,1.597975492477417,0.01649618148803711,1.469954252243042,1711789,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.598252296447754,0.01639413833618164,0.006798505783081055,0.0,0.0,0
0,0,0,{},0.04196882247924805,7,-1,1.601654052734375,0.016597270965576172,1.4709444046020508,1711530,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.6019353866577148,0.016531705856323242,0.006902217864990234,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023477792739868164,1.5636382102966309,0.017091751098632812,1.4727227687835693,1711851,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5638906955718994,0.017576217651367188,0.006600379943847656,0.0,1.0,1
0,0,0,{},0.06237983703613281,7,-1,1.59871244430542,0.016385793685913086,1.4708964824676514,1712100,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5989837646484375,0.01694178581237793,0.006841182708740234,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,2.002716064453125e-05,1.5673410892486572,0.016236305236816406,1.4755711555480957,1712196,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.567596673965454,0.016240596771240234,0.006592750549316406,0.0,1.0,1
0,0,0,{},0.0011663436889648438,7,-1,1.5442748069763184,0.016390323638916016,1.474458932876587,1711953,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5445549488067627,0.016317367553710938,0.00654911994934082,0.0,0.0,0
0,0,0,{},0.018464326858520508,7,-1,1.5572197437286377,0.016593217849731445,1.4698710441589355,1711676,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.557487964630127,0.017206668853759766,0.0066411495208740234,0.0,0.0,0
0,0,0,{},0.04184222221374512,7,-1,1.6010608673095703,0.016581296920776367,1.4682869911193848,1711161,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6013355255126953,0.016496896743774414,0.006848573684692383,0.0,0.0,0
0,0,0,{},0.04185342788696289,7,-1,1.5993285179138184,0.016506195068359375,1.469372272491455,1711757,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.5996019840240479,0.016516447067260742,0.006808042526245117,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023563385009765625,1.5644357204437256,0.01767730712890625,1.4700536727905273,1711974,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5647380352020264,0.01788640022277832,0.006690025329589844,0.0,1.0,1
0,0,0,{},0.062421560287475586,7,-1,1.5985863208770752,0.016710519790649414,1.4696803092956543,1711631,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5988609790802002,0.01726531982421875,0.006930828094482422,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,1.9311904907226562e-05,1.5684144496917725,0.016686677932739258,1.4700851440429688,1710516,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.568706750869751,0.01657414436340332,0.006859302520751953,0.0,1.0,1
0,0,0,{},0.0012264251708984375,7,-1,1.5453815460205078,0.016762495040893555,1.4717202186584473,1711182,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5456538200378418,0.016623258590698242,0.006605863571166992,0.0,0.0,0
0,0,0,{},0.018440723419189453,7,-1,1.5538077354431152,0.016427278518676758,1.470505952835083,1712091,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5540821552276611,0.016954660415649414,0.0065479278564453125,0.0,0.0,0
0,0,0,{},0.04175758361816406,7,-1,1.601686716079712,0.016487836837768555,1.4720377922058105,1711313,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/06dic/analyst/algorithms.yaml,1.6019628047943115,0.016546249389648438,0.0068743228912353516,0.0,0.0,0
0,0,0,{},0.04180622100830078,7,-1,1.6002404689788818,0.016618728637695312,1.471709966659546,1711695,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/05poc/analyst/algorithms.yaml,1.6005096435546875,0.016577482223510742,0.00686192512512207,0.0,0.0,0
3684578,1,1,{1842289: 2},-1,7,0.023420095443725586,1.5643689632415771,0.017713308334350586,1.4708807468414307,1711719,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/04sqrt/analyst/algorithms.yaml,1.5646498203277588,0.018048763275146484,0.006742238998413086,0.0,1.0,1
0,0,0,{},0.06301021575927734,7,-1,1.599402666091919,0.01675248146057129,1.4696581363677979,1711525,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/03mul/analyst/algorithms.yaml,1.5996849536895752,0.017476797103881836,0.006962299346923828,0.0001,0.0,0
5526867,2,1,{1842289: 3},-1,7,2.0742416381835938e-05,1.569566011428833,0.016274452209472656,1.467517614364624,1710834,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/02div/analyst/algorithms.yaml,1.5698444843292236,0.016265392303466797,0.006508350372314453,0.0,1.0,1
0,0,0,{},0.0011959075927734375,7,-1,1.5414798259735107,0.016318321228027344,1.4699335098266602,1712008,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/01sub/analyst/algorithms.yaml,1.5417225360870361,0.016275405883789062,0.006491422653198242,0.0,0.0,0
0,0,0,{},0.018347978591918945,7,-1,1.5606849193572998,0.016715526580810547,1.4689509868621826,1712100,/opt/vlad/eval/code/teebench-scone/teebench/data/fhe_data/00add/analyst/algorithms.yaml,1.5609400272369385,0.017262697219848633,0.006730794906616211,0.0,0.0,0
